Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.007013,8.00,63215.00,165.0301
AVG,0.018679,16.62,115674.33,210.3193
MEDIAN,0.014334,14.00,103800.50,205.8217
MAX,0.121805,64.00,391985.00,330.5982
STDEV,0.014530,8.56,49326.50,29.0656

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.033481,28,174707,296.3992
2,0.009688,10,80365,202.9872
3,0.007013,8,69068,185.0374
4,0.031308,26,174408,267.6901
5,0.016444,16,112249,259.2092
6,0.015792,15,111621,173.8896
7,0.011789,12,86425,200.3543
8,0.033603,28,177919,192.3278
9,0.017314,17,109801,216.4108
10,0.008642,9,73949,173.8111
11,0.018833,18,124575,210.2043
12,0.029939,25,168166,233.1111
13,0.017919,17,120190,222.3639
14,0.016281,15,106280,249.2181
15,0.032287,26,175203,195.9967
16,0.019467,19,125303,188.3750
17,0.017654,17,121621,232.7864
18,0.010300,11,81898,203.0042
19,0.121805,64,391985,267.5903
20,0.011583,11,84966,181.6046
21,0.009457,10,76717,191.4566
22,0.008297,9,70326,183.5316
23,0.018005,17,122322,192.5238
24,0.019613,18,127774,209.3736
25,0.009634,10,76070,190.7185
26,0.038843,31,194640,213.0016
27,0.011782,12,90301,194.4905
28,0.014049,14,101414,230.2792
29,0.018677,18,127388,213.7292
30,0.038559,31,195032,240.7795
31,0.024223,22,146561,192.3745
32,0.016476,16,113327,207.6677
33,0.019281,18,123772,231.7740
34,0.007237,8,65528,175.9513
35,0.015198,15,108785,198.5820
36,0.008181,9,73803,171.6540
37,0.051030,37,232601,205.4898
38,0.009345,10,76031,224.6606
39,0.009125,10,72886,182.5552
40,0.011377,12,87047,178.6451
41,0.008219,9,72539,179.4827
42,0.009418,10,77595,178.1704
43,0.017494,17,121921,201.6602
44,0.032972,27,176556,227.6057
45,0.018681,18,123811,182.4779
46,0.013330,13,99304,246.3511
47,0.010824,11,81751,211.1582
48,0.019346,18,119307,220.5895
49,0.007437,8,66149,165.0301
50,0.009081,10,70689,224.1410
51,0.008427,9,74084,201.6442
52,0.032110,27,167363,206.1536
53,0.019806,19,125561,251.2561
54,0.013777,14,95875,180.0527
55,0.027618,19,134091,203.6389
56,0.008846,9,75433,197.7093
57,0.012919,13,92527,181.9875
58,0.010682,11,83367,184.8328
59,0.028790,25,155466,266.8935
60,0.009587,10,78785,190.5533
61,0.016342,16,114542,230.4850
62,0.020763,19,135580,216.4813
63,0.052779,39,245676,259.2038
64,0.009555,10,78894,170.2528
65,0.007074,8,63215,176.4474
66,0.010675,11,81551,193.7264
67,0.040540,32,204755,217.6064
68,0.009540,10,77448,190.2552
69,0.017412,17,116692,225.3020
70,0.020220,19,124482,202.8704
71,0.011683,12,89478,227.8414
72,0.009617,10,75070,199.2199
73,0.008316,9,74247,175.1596
74,0.015491,15,106804,223.1244
75,0.021048,20,130929,245.3909
76,0.008386,9,71820,183.6734
77,0.033033,27,186920,214.8230
78,0.016527,16,113534,218.8354
79,0.013014,13,95615,231.8232
80,0.010590,11,87186,209.6043
81,0.014406,14,99915,191.6925
82,0.011997,12,92635,196.2440
83,0.014009,14,103798,199.6299
84,0.012561,13,94307,212.5104
85,0.022825,21,138951,194.8197
86,0.048343,37,225769,330.5982
87,0.025802,23,150554,211.7998
88,0.007089,8,64308,165.4575
89,0.040316,26,171560,235.8775
90,0.009711,10,76832,213.1675
91,0.010661,11,82990,200.1201
92,0.012543,13,95122,227.4935
93,0.012101,12,91528,212.7623
94,0.011844,12,82113,208.9708
95,0.023051,21,144715,272.2608
96,0.026019,23,148203,172.5439
97,0.010623,11,80258,202.3773
98,0.010376,11,80675,236.1157
99,0.017896,17,119761,210.5766
100,0.014262,14,103803,241.7856
