Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.001333,2.00,9307.00,1.3805
AVG,0.002359,4.41,20091.52,1.7828
MEDIAN,0.002206,4.00,18826.00,1.7761
MAX,0.005499,11.00,45929.00,2.4701
STDEV,0.000605,1.24,5041.12,0.1992

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.003590,8,35342,2.0457
2,0.002499,5,22388,1.8366
3,0.002269,4,18697,1.6942
4,0.001584,3,14370,1.5420
5,0.001950,4,18520,1.7447
6,0.002289,4,18848,1.8020
7,0.001691,3,14556,1.5664
8,0.001736,3,14072,1.6170
9,0.002143,4,18368,1.6674
10,0.003276,7,31040,1.9155
11,0.001817,3,14166,1.4917
12,0.003197,6,26410,1.8352
13,0.002076,4,17981,1.7243
14,0.001675,3,14422,1.4657
15,0.002498,5,22541,1.7418
16,0.001983,4,17846,1.6852
17,0.001994,4,18372,1.6616
18,0.002306,3,14525,1.6303
19,0.002006,4,18692,1.8027
20,0.002339,5,22508,1.8086
21,0.001957,4,19057,1.5845
22,0.002110,4,18957,1.7933
23,0.002649,5,23493,2.1454
24,0.002743,6,25022,2.1751
25,0.001695,3,14489,1.5310
26,0.003460,5,22502,1.8355
27,0.002439,5,23341,2.1648
28,0.002533,5,22225,1.9483
29,0.002654,6,25823,1.8203
30,0.002016,4,18415,1.8364
31,0.001658,3,14625,1.6367
32,0.001716,3,14209,1.7223
33,0.001996,4,18598,1.5789
34,0.001948,4,17814,1.5809
35,0.001712,3,14564,1.6172
36,0.001333,2,9307,1.3805
37,0.002552,5,21462,2.1202
38,0.003036,5,22423,1.8111
39,0.002480,5,23023,2.2763
40,0.002434,5,22455,2.1079
41,0.002960,5,22982,1.9322
42,0.002223,3,14319,1.5686
43,0.002082,3,14172,1.5614
44,0.003117,5,22927,1.9486
45,0.001917,3,14679,1.5042
46,0.002026,4,17959,1.7193
47,0.001626,3,13977,1.5440
48,0.002724,6,26048,2.2529
49,0.001991,4,17927,1.7778
50,0.001962,4,18052,1.8404
51,0.002524,5,22628,2.0634
52,0.002957,4,18338,1.8300
53,0.001997,4,18719,1.5914
54,0.002600,5,22432,1.7828
55,0.002135,4,18083,1.6976
56,0.001961,4,18923,1.9255
57,0.003200,6,26477,2.0695
58,0.001712,3,13859,1.5572
59,0.002016,4,18841,1.6367
60,0.002715,6,26677,1.8572
61,0.002045,4,19008,1.7275
62,0.002087,4,18915,1.6478
63,0.002675,4,18119,1.8927
64,0.002276,4,18920,1.8216
65,0.002009,4,18281,1.6944
66,0.002993,5,23058,2.1585
67,0.003672,7,30446,1.8594
68,0.002505,5,23009,1.6812
69,0.002636,5,21886,1.8327
70,0.005499,11,45929,2.4701
71,0.002044,4,17667,1.8272
72,0.002072,4,18973,1.8031
73,0.001800,3,14403,1.5637
74,0.003940,6,27034,2.2486
75,0.002318,4,19326,1.5829
76,0.002028,4,18178,1.6167
77,0.002370,4,17671,1.7198
78,0.002799,6,26569,1.8154
79,0.002043,4,18525,1.8235
80,0.002026,4,19039,1.8250
81,0.001916,3,14293,1.4860
82,0.003921,6,25958,1.7745
83,0.002351,4,18811,1.8964
84,0.002214,4,18645,1.7515
85,0.002063,4,18883,1.7118
86,0.002884,6,26434,1.8614
87,0.002543,5,21893,1.8734
88,0.002103,4,18765,1.7636
89,0.002491,5,22512,1.7688
90,0.002263,4,18297,1.7465
91,0.002104,4,17662,1.6813
92,0.002104,4,19049,1.6858
93,0.002463,5,21951,1.8680
94,0.001815,3,13664,1.5712
95,0.001994,4,18026,1.6037
96,0.002289,4,18531,1.7898
97,0.002131,4,18658,1.5674
98,0.002540,5,23363,1.9387
99,0.003222,6,26861,1.9349
100,0.002198,4,18453,1.7843
