Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.004892,8.00,31963.00,171.9320
AVG,0.017738,25.80,84696.68,225.5608
MEDIAN,0.013125,21.00,70928.00,215.1703
MAX,0.079319,93.00,264239.00,385.5607
STDEV,0.013391,15.93,45202.01,36.6181

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.005494,9,38185,205.1750
2,0.008608,14,51761,187.7592
3,0.006253,10,37229,206.0441
4,0.014954,24,74855,233.0166
5,0.079319,93,264239,385.5607
6,0.010439,17,64451,207.7071
7,0.022186,33,108791,325.1418
8,0.015973,25,83160,204.1017
9,0.006387,10,38877,191.1202
10,0.016902,25,82710,208.8356
11,0.010313,17,60307,182.9799
12,0.012238,20,70425,177.5270
13,0.006238,10,39376,216.3363
14,0.006905,11,45402,176.8338
15,0.050162,63,186443,280.9643
16,0.007284,12,44801,192.5242
17,0.014350,23,73016,274.1362
18,0.008615,14,53083,227.0538
19,0.010309,17,59862,216.6004
20,0.015579,24,84725,215.3190
21,0.018935,29,91592,282.6948
22,0.022781,34,106648,285.9024
23,0.009405,15,55931,198.4480
24,0.022553,34,103120,287.3875
25,0.018885,29,89026,236.0649
26,0.007867,13,45021,199.7426
27,0.012384,20,69111,215.3845
28,0.031496,45,134704,268.5450
29,0.014149,22,75697,195.0576
30,0.010838,18,64968,237.9876
31,0.037335,50,157704,211.8726
32,0.004892,8,33175,184.6306
33,0.005112,8,31963,204.3173
34,0.006497,11,39730,178.2694
35,0.019486,30,87819,223.5815
36,0.038216,51,161996,220.5876
37,0.015312,24,78595,176.8718
38,0.007949,13,50887,184.0959
39,0.054415,68,208545,287.8383
40,0.012226,20,65992,233.1258
41,0.010930,18,64382,171.9320
42,0.023558,35,114327,272.4929
43,0.007991,13,49493,228.6610
44,0.008519,14,51382,222.7761
45,0.013521,22,72043,195.7799
46,0.009578,16,58202,198.9371
47,0.026989,34,101523,231.1398
48,0.022286,33,108434,201.4651
49,0.006132,10,38393,190.6190
50,0.009097,15,51432,204.8211
51,0.011192,18,60262,206.9091
52,0.008603,14,51009,210.7462
53,0.048848,62,186879,199.2249
54,0.029872,33,102925,290.6226
55,0.026090,38,118539,241.9286
56,0.012173,20,67954,212.7017
57,0.009547,16,55878,268.6126
58,0.017494,27,85250,259.3699
59,0.016889,26,88592,237.9544
60,0.009667,16,58066,206.1842
61,0.006140,10,39482,208.4347
62,0.007871,13,50754,199.5462
63,0.025430,38,107039,259.1509
64,0.014495,22,75195,198.1338
65,0.025840,38,118350,228.7472
66,0.008577,14,52688,184.8114
67,0.028602,42,127042,208.7281
68,0.009073,15,52663,248.2609
69,0.006799,11,42592,215.0215
70,0.013110,21,71218,205.7522
71,0.022083,33,107694,232.7164
72,0.009179,15,50515,231.9469
73,0.022606,34,112873,253.6188
74,0.009871,16,56520,199.0297
75,0.012450,20,67615,253.3010
76,0.012436,20,69324,210.5813
77,0.009058,15,51800,179.1735
78,0.008342,14,48037,240.7747
79,0.021398,32,106766,213.7234
80,0.055208,68,209578,202.4587
81,0.013140,21,70638,262.3943
82,0.014079,22,77611,211.5884
83,0.018034,28,90092,222.6920
84,0.011571,19,69794,241.5121
85,0.023727,35,117755,243.6083
86,0.023155,34,112650,232.2565
87,0.052653,66,200775,283.0286
88,0.024424,36,123332,281.0631
89,0.017209,26,88158,236.9150
90,0.015262,24,78107,225.1382
91,0.010373,17,62603,189.6557
92,0.007335,12,42747,211.2540
93,0.010225,17,60374,212.9927
94,0.059158,72,219603,244.2773
95,0.006483,11,41838,201.5046
96,0.019699,23,77533,198.6620
97,0.037057,51,150873,306.6692
98,0.010412,17,63411,220.2144
99,0.018750,29,91682,283.5050
100,0.024318,36,113460,193.2126
