Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,94.00%,94/100,-,-
MIN,0.006189,14.00,24405.00,180.6587
AVG,0.052481,125.34,194667.36,266.3517
MEDIAN,0.041946,104.00,168146.50,260.3908
MAX,0.141681,326.00,490065.00,450.1420
STDEV,0.035565,81.05,122380.75,49.3487

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.069986,149,209714,257.0869
2,0.078745,190,297073,299.8866
3,0.156420,358,497423,inf
4,0.035491,88,152076,218.6610
5,0.093131,225,321206,274.0024
6,0.019026,48,70184,282.9915
7,0.032714,80,128039,267.0544
8,0.028652,70,93365,273.1530
9,0.020305,51,92067,264.3424
10,0.061670,150,245593,339.7784
11,0.035073,87,133337,295.8589
12,0.057544,138,201644,335.5742
13,0.032640,82,125172,273.3098
14,0.039058,97,155889,280.9243
15,0.031917,78,142763,219.5439
16,0.124997,290,439117,258.5383
17,0.028210,71,103909,282.1240
18,0.006189,14,24405,186.9368
19,0.088764,211,327480,328.3449
20,0.018467,47,69977,273.1509
21,0.062082,152,250374,255.6148
22,0.035188,87,128293,272.2898
23,0.031540,80,105705,180.9282
24,0.101432,239,357209,219.5100
25,0.020174,50,74966,240.0967
26,0.029387,73,115658,230.5626
27,0.031221,76,138194,211.0206
28,0.057818,143,216567,364.7920
29,0.121780,275,417208,290.5199
30,0.056206,139,224613,290.6036
31,0.102853,243,353779,261.5671
32,0.039710,98,159910,236.4722
33,0.018256,46,77452,196.9945
34,0.013349,34,50299,247.8861
35,0.062477,152,248910,247.9374
36,0.046653,116,172065,232.2029
37,0.023857,59,103838,226.4611
38,0.098623,231,356334,256.8322
39,0.031407,79,120488,274.3372
40,0.147985,335,497207,inf
41,0.042500,105,173920,285.8769
42,0.047437,116,178491,214.1491
43,0.130317,279,435960,259.2144
44,0.075237,180,279601,264.5907
45,0.008331,21,35119,310.3697
46,0.029868,75,117739,228.8764
47,0.124654,289,435592,333.9528
48,0.047168,116,179057,266.1132
49,0.008861,22,35959,180.6587
50,0.047304,117,181886,241.3343
51,0.027911,69,120297,253.9527
52,0.047437,115,205482,335.9944
53,0.106021,245,402695,373.4277
54,0.060155,147,208707,211.3667
55,0.063578,155,260314,262.8956
56,0.045578,107,171068,240.2316
57,0.026859,66,116826,230.5378
58,0.149261,339,495950,inf
59,0.141681,326,490065,361.2457
60,0.013025,33,53401,193.1701
61,0.067486,166,241846,300.9542
62,0.127561,296,417840,334.5899
63,0.016193,39,65985,188.3777
64,0.026250,65,106398,341.4263
65,0.057561,132,200540,246.8630
66,0.013321,34,57382,241.8808
67,0.135905,312,497919,inf
68,0.008555,22,27558,191.9999
69,0.055018,136,181203,305.3991
70,0.061560,145,253496,322.3997
71,0.089876,212,333458,450.1420
72,0.157918,340,495961,inf
73,0.076698,189,256617,249.5447
74,0.030591,77,123866,204.6818
75,0.026609,67,91340,242.8880
76,0.038241,94,156980,218.8010
77,0.053625,132,236755,305.1221
78,0.086809,201,339580,307.9243
79,0.007030,17,27645,239.9577
80,0.009094,23,36182,234.1988
81,0.092274,219,349054,305.7033
82,0.129842,298,445531,320.4092
83,0.015545,39,55215,247.8933
84,0.040688,101,165225,308.1927
85,0.031807,79,134023,285.2319
86,0.079469,188,288573,224.0654
87,0.010693,27,41842,250.8662
88,0.090770,216,316881,315.2900
89,0.097916,227,351539,298.7371
90,0.014893,38,60924,270.1818
91,0.033216,84,120764,226.5008
92,0.049926,123,196254,286.2523
93,0.013147,33,51209,253.8182
94,0.007601,19,30049,238.7434
95,0.041391,103,159186,292.1549
96,0.069027,160,268223,203.9457
97,0.136137,313,485067,368.1584
98,0.143289,327,496024,inf
99,0.109930,257,381234,201.6227
100,0.036382,90,156217,216.2949
