Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.001673,3.00,6659.00,149.3022
AVG,0.003264,6.76,11258.22,178.8821
MEDIAN,0.002589,5.00,9568.50,170.6192
MAX,0.009718,23.00,28032.00,311.0905
STDEV,0.001797,4.40,4649.80,25.5831

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.002656,5,9774,149.3022
2,0.002872,6,11226,158.9229
3,0.003338,7,12357,180.0662
4,0.001746,3,7188,156.9298
5,0.001991,3,7263,160.9447
6,0.002138,4,8431,174.6308
7,0.002512,5,9245,172.0512
8,0.002241,4,8066,192.3230
9,0.002256,4,8232,163.8022
10,0.002100,4,8324,170.6688
11,0.003661,8,12236,188.2912
12,0.001788,3,7187,155.4692
13,0.002493,5,9488,183.5582
14,0.002103,4,8270,172.0279
15,0.002060,4,8531,168.0048
16,0.001740,3,7244,159.4801
17,0.003392,7,11895,176.2350
18,0.006844,16,21499,195.7747
19,0.001719,3,6659,154.1003
20,0.003713,8,12462,163.7881
21,0.001718,3,7093,159.6782
22,0.005225,11,15953,171.8970
23,0.007221,17,21852,174.8259
24,0.001731,3,7198,161.6426
25,0.001730,3,6934,164.5980
26,0.003956,9,14118,193.4028
27,0.002454,5,9175,158.2517
28,0.002140,4,8392,189.2122
29,0.004741,11,16449,242.9102
30,0.002926,6,10278,169.4783
31,0.007084,17,21793,311.0905
32,0.002080,4,8338,172.6255
33,0.001693,3,7239,151.3714
34,0.002503,5,9245,189.5529
35,0.004682,11,15814,167.3682
36,0.003590,8,13125,158.2479
37,0.008297,20,25223,161.6658
38,0.003958,9,14295,226.0976
39,0.002097,4,7881,168.3495
40,0.003642,8,12328,190.6855
41,0.003866,9,14108,200.4673
42,0.002236,4,8025,168.9747
43,0.002511,5,9796,190.6171
44,0.003924,9,12321,193.6523
45,0.003687,8,13019,204.9094
46,0.001722,3,7538,168.5034
47,0.009311,23,28032,222.9170
48,0.004603,11,16100,180.6386
49,0.001785,3,7165,158.4408
50,0.003894,9,13307,211.8118
51,0.003762,8,12969,180.2739
52,0.001902,3,7198,155.4377
53,0.001724,3,6763,161.0777
54,0.002156,4,7845,159.2302
55,0.003474,8,12125,207.1443
56,0.001900,3,7714,155.6347
57,0.002706,5,9646,170.3713
58,0.001673,3,7461,152.1292
59,0.002590,5,9485,210.7872
60,0.009718,5,9482,169.7406
61,0.004568,10,13879,178.6733
62,0.001723,3,6980,163.3484
63,0.002112,4,8359,168.7788
64,0.002151,4,8473,173.2072
65,0.002873,6,10293,205.5291
66,0.001809,3,7023,160.2955
67,0.001738,3,6906,159.1659
68,0.003197,7,11207,168.9942
69,0.005364,13,16862,198.6688
70,0.003255,7,11482,195.3311
71,0.001805,3,7281,154.8594
72,0.001832,3,7194,149.6939
73,0.006290,15,20622,178.7378
74,0.002286,4,8805,166.7665
75,0.001938,3,7142,158.3885
76,0.002995,6,10477,179.2356
77,0.002801,6,11017,212.5511
78,0.003175,7,11628,188.9562
79,0.003959,9,14316,222.8019
80,0.001716,3,7578,164.2961
81,0.006236,15,19303,221.9825
82,0.003999,9,13307,201.5255
83,0.002112,4,8407,167.6434
84,0.002044,4,8417,164.0137
85,0.001860,3,7309,154.7226
86,0.002476,5,9597,168.9799
87,0.005486,13,17980,204.6146
88,0.002587,5,9764,180.6026
89,0.006220,15,19162,167.5951
90,0.004307,10,14520,158.5119
91,0.002088,4,8462,159.3604
92,0.001729,3,7101,159.9216
93,0.003615,8,12951,170.5695
94,0.009038,21,25934,273.1095
95,0.003932,9,13562,197.5949
96,0.002658,5,9540,174.8291
97,0.002017,4,8212,173.9122
98,0.002944,6,10272,193.2578
99,0.005539,13,18834,185.7326
100,0.001911,3,7265,159.3652
