Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.001352,3.00,6900.00,1.4504
AVG,0.002439,6.23,13889.01,1.9116
MEDIAN,0.002205,5.50,12516.00,1.8373
MAX,0.005100,16.00,33146.00,2.7995
STDEV,0.000909,2.83,5728.83,0.3160

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.005100,15,31357,2.3678
2,0.001490,3,7355,1.5848
3,0.001688,4,9530,1.8092
4,0.001924,5,11399,1.5813
5,0.001450,3,7000,1.6206
6,0.001785,5,11458,1.8193
7,0.001389,3,7317,1.7233
8,0.001357,3,7036,1.4783
9,0.002410,6,13717,1.5427
10,0.002081,5,11526,1.9551
11,0.002455,5,11186,1.6841
12,0.001364,3,7354,1.4504
13,0.003793,11,22816,2.0274
14,0.002846,8,17878,1.8678
15,0.001657,4,9037,1.4966
16,0.001695,4,9497,1.7000
17,0.001665,4,9458,1.7322
18,0.001931,5,11512,1.7585
19,0.002591,7,15864,2.4547
20,0.001736,3,7099,1.5439
21,0.001352,3,6900,1.5224
22,0.001403,3,7383,1.6062
23,0.002145,6,13393,2.0685
24,0.003047,9,19192,2.7818
25,0.002683,7,15624,2.1471
26,0.002166,6,13308,2.3648
27,0.002820,7,15811,2.4176
28,0.001629,4,9613,1.6155
29,0.002457,7,15542,2.1417
30,0.002001,5,11403,1.6219
31,0.001496,3,7159,1.5222
32,0.003381,9,19447,2.2586
33,0.002505,7,15409,1.9062
34,0.001430,3,7021,1.5535
35,0.001705,3,7503,1.5782
36,0.001735,4,9530,1.7470
37,0.001687,4,9421,1.7220
38,0.002936,8,17323,2.6735
39,0.002494,7,15773,2.3764
40,0.001418,3,6938,1.5257
41,0.004477,13,27559,2.3942
42,0.004894,14,29250,2.5950
43,0.001668,4,9394,1.6435
44,0.002878,8,17175,1.8704
45,0.001644,4,9392,1.9311
46,0.004587,12,25587,1.9192
47,0.002799,8,17650,2.3265
48,0.002113,5,11220,1.8997
49,0.002096,4,9292,1.7964
50,0.003561,10,20971,2.2533
51,0.005079,13,27969,2.0935
52,0.003541,7,15053,2.3447
53,0.003770,10,20754,2.1125
54,0.002520,5,11724,1.8179
55,0.001807,4,9486,1.6149
56,0.003375,9,20028,2.3080
57,0.002774,7,15740,2.0370
58,0.002849,8,17814,1.6896
59,0.002216,6,13779,1.7020
60,0.001414,3,7094,1.6054
61,0.001923,5,11298,1.8008
62,0.003181,7,15068,1.7957
63,0.001907,5,10995,2.1175
64,0.001931,5,11427,1.8538
65,0.001818,4,9283,1.6308
66,0.002245,6,14114,1.9028
67,0.002513,7,15456,1.7771
68,0.001654,4,9426,1.8342
69,0.001947,5,11414,2.0449
70,0.004041,9,20266,1.7345
71,0.002745,8,18118,1.8678
72,0.003058,9,19986,2.0402
73,0.003463,10,21756,2.3605
74,0.001625,4,9372,1.6871
75,0.003399,7,15657,2.7995
76,0.002587,7,15343,2.3135
77,0.002000,5,11298,1.8404
78,0.002548,7,15528,1.6355
79,0.002762,8,17503,2.3574
80,0.002837,8,16972,1.9303
81,0.002593,7,15381,2.6812
82,0.002236,6,13691,2.0843
83,0.001716,3,7462,1.6415
84,0.002219,6,13569,2.1106
85,0.001710,4,9583,1.8738
86,0.002216,6,13348,1.9574
87,0.001885,5,11129,1.9942
88,0.003515,10,21477,2.1509
89,0.002194,6,13372,1.9101
90,0.001547,3,7425,1.6275
91,0.002016,5,11467,1.7051
92,0.001737,4,9450,1.7002
93,0.001926,5,11138,1.7302
94,0.002077,5,11218,1.7914
95,0.002454,4,8942,1.5989
96,0.003173,9,19638,1.5759
97,0.002321,6,13608,1.9110
98,0.004283,10,21953,1.7603
99,0.001957,5,11604,1.7059
100,0.005026,16,33146,2.0244
