Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.002020,3.00,25880.00,146.4456
AVG,0.002936,4.50,34944.33,174.3075
MEDIAN,0.002528,4.00,31610.00,164.0254
MAX,0.009970,18.00,91659.00,380.1513
STDEV,0.001375,2.66,11390.79,32.9260

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.002713,4,32136,191.5987
2,0.002911,4,34162,164.1498
3,0.002098,3,28333,163.2070
4,0.002098,3,28533,159.2435
5,0.004257,7,45893,200.7908
6,0.003100,5,36089,146.4456
7,0.002107,3,27039,160.8095
8,0.002083,3,28307,156.8035
9,0.005432,9,53639,181.2294
10,0.002520,4,33011,173.3417
11,0.002557,4,31997,180.2033
12,0.002583,4,33343,165.3535
13,0.009970,18,91659,340.9812
14,0.003196,5,36517,188.7021
15,0.002129,3,29022,156.8235
16,0.004226,7,43813,195.7398
17,0.003601,6,43731,173.1798
18,0.003972,7,47552,201.7064
19,0.002082,3,25880,149.1280
20,0.003500,6,40147,176.6319
21,0.002027,3,28829,154.1616
22,0.002020,3,28988,164.6672
23,0.003068,5,35959,212.7863
24,0.002098,3,29108,151.5201
25,0.002282,3,28965,159.0786
26,0.007478,13,74298,160.5334
27,0.004082,7,45659,175.1391
28,0.002664,4,34224,195.6080
29,0.002213,3,29130,165.2014
30,0.002635,4,33337,168.8753
31,0.003540,6,42085,197.5576
32,0.002649,4,33797,153.0114
33,0.002259,3,28344,162.1765
34,0.002059,3,27551,161.2198
35,0.002121,3,27802,159.1144
36,0.002140,3,29173,166.9304
37,0.002112,3,28687,154.5611
38,0.002537,4,32909,156.0123
39,0.002707,4,32785,180.7788
40,0.002581,4,31512,181.3840
41,0.002142,3,28050,160.1166
42,0.003551,6,43249,214.3477
43,0.002123,3,29344,161.6147
44,0.002238,3,27365,165.2708
45,0.004678,8,49957,380.1513
46,0.003322,5,38666,162.0144
47,0.002874,4,33151,158.1701
48,0.002090,3,28333,162.1161
49,0.002366,3,28943,158.2276
50,0.004204,7,48096,161.0408
51,0.003143,5,37933,186.3246
52,0.002150,3,28767,165.0756
53,0.002671,4,32025,171.8188
54,0.002988,5,35343,217.2503
55,0.002105,3,28719,159.3747
56,0.002154,3,30041,154.1061
57,0.002225,3,27773,149.7235
58,0.002242,3,29345,159.6181
59,0.003592,6,42873,180.8675
60,0.002648,4,32423,152.9196
61,0.003168,5,37633,201.4635
62,0.005670,10,54519,193.2631
63,0.002646,4,32840,157.9415
64,0.002688,4,32761,170.5853
65,0.002165,3,29316,157.7679
66,0.009460,17,88090,172.6395
67,0.002182,3,27662,168.3023
68,0.002744,4,31708,180.8432
69,0.002238,3,28292,161.3592
70,0.002681,4,33743,183.0551
71,0.002318,3,28236,161.0992
72,0.002228,3,29128,158.6179
73,0.005650,10,57860,244.8224
74,0.002112,3,28907,168.8981
75,0.003229,5,38085,150.0211
76,0.006297,11,61931,256.0214
77,0.002719,4,32960,177.8815
78,0.002479,3,29144,157.9834
79,0.002097,3,29809,156.3487
80,0.002239,3,28162,163.9009
81,0.002685,4,32561,196.9973
82,0.002107,3,28163,167.2200
83,0.002106,3,28564,152.9442
84,0.003103,5,34559,189.1229
85,0.002208,3,29138,152.8009
86,0.003192,5,36696,182.4435
87,0.002277,3,26938,161.8523
88,0.002080,3,29566,169.6073
89,0.002186,3,28136,162.4031
90,0.002499,4,33504,161.8802
91,0.002139,3,28058,150.0725
92,0.002359,3,28953,167.5225
93,0.002130,3,28081,160.9638
94,0.003667,3,27285,154.6139
95,0.002407,3,27156,154.2765
96,0.002250,3,29703,153.2765
97,0.002539,4,32111,173.8316
98,0.002088,3,26975,165.0839
99,0.002115,3,29849,161.9319
100,0.002563,4,33310,162.5568
