Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.003269,3.00,54284.00,148.0845
AVG,0.003535,3.06,56854.19,160.6289
MEDIAN,0.003436,3.00,56358.50,159.8166
MAX,0.006115,5.00,75125.00,202.8635
STDEV,0.000368,0.28,2542.52,7.4252

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.003493,3,57680,154.2042
2,0.003269,3,56979,174.2187
3,0.003657,3,55591,173.8892
4,0.003374,3,55548,157.2844
5,0.003653,3,56220,159.9819
6,0.006115,5,75125,202.8635
7,0.003351,3,56936,156.9288
8,0.004450,4,62573,182.8648
9,0.003341,3,57928,168.2986
10,0.003331,3,57621,161.0835
11,0.003415,3,56363,166.8290
12,0.003432,3,57641,158.9357
13,0.003417,3,56556,159.5163
14,0.003439,3,56371,157.9540
15,0.003554,3,57104,162.3005
16,0.003520,3,55835,151.5100
17,0.003638,3,57120,155.4626
18,0.003533,3,56968,165.2089
19,0.003375,3,54284,154.0175
20,0.003329,3,57195,151.5727
21,0.003623,3,56349,160.0351
22,0.003884,3,57465,158.7781
23,0.003337,3,56711,173.2171
24,0.003316,3,55253,158.6701
25,0.003346,3,56042,161.6999
26,0.003300,3,57649,160.0063
27,0.003526,3,55682,148.0845
28,0.003486,3,56396,155.0121
29,0.003465,3,55833,170.1042
30,0.003609,3,55713,157.5916
31,0.003524,3,57820,167.9374
32,0.003614,3,56268,155.1687
33,0.003336,3,56354,159.6513
34,0.003576,3,55268,162.6962
35,0.003390,3,55564,155.4812
36,0.003380,3,56364,159.4641
37,0.003381,3,57577,154.0283
38,0.004904,4,65539,162.7371
39,0.003313,3,56018,154.9937
40,0.003323,3,55588,165.9998
41,0.003501,3,57459,154.8376
42,0.003546,3,56757,153.1774
43,0.003395,3,56517,152.4749
44,0.003413,3,56714,155.9391
45,0.003357,3,56858,158.6255
46,0.003421,3,56789,154.3883
47,0.003563,3,56336,169.9262
48,0.003411,3,56342,154.0974
49,0.004631,4,64757,167.4211
50,0.003477,3,55339,157.8717
51,0.003390,3,55263,159.3007
52,0.003495,3,57658,153.0112
53,0.003594,3,55573,161.3453
54,0.003682,3,55823,149.8478
55,0.003853,3,55026,149.6637
56,0.003326,3,55537,157.5720
57,0.003477,3,54620,156.7870
58,0.003499,3,57666,164.9073
59,0.003425,3,54817,160.5721
60,0.003423,3,55816,164.5910
61,0.003304,3,55372,162.7977
62,0.003427,3,55677,155.3058
63,0.004416,4,64219,162.9007
64,0.003412,3,56691,158.8533
65,0.003344,3,56760,164.1020
66,0.003358,3,56377,156.6846
67,0.003449,3,55986,169.6853
68,0.003430,3,55785,164.0056
69,0.003339,3,56807,160.4635
70,0.003291,3,57014,162.8907
71,0.003580,3,57183,164.2322
72,0.003346,3,55677,165.2039
73,0.003607,3,56020,162.9081
74,0.003614,3,57682,163.7676
75,0.003325,3,56730,157.1624
76,0.003603,3,55262,165.9593
77,0.003327,3,56519,158.3652
78,0.003529,3,57706,154.1686
79,0.003535,3,56372,161.4188
80,0.003419,3,56297,163.9932
81,0.003493,3,56214,159.2041
82,0.003460,3,55931,160.3155
83,0.003384,3,55596,151.2882
84,0.003466,3,55323,153.0377
85,0.003474,3,56369,167.8999
86,0.003559,3,55859,163.7882
87,0.003310,3,55662,162.4475
88,0.003629,3,57204,162.6942
89,0.003364,3,55212,162.6628
90,0.003328,3,56102,151.6404
91,0.003725,3,56120,152.4098
92,0.003483,3,57065,157.8831
93,0.003324,3,55922,156.9830
94,0.003927,3,56675,155.9401
95,0.003382,3,57576,170.9512
96,0.003406,3,55799,152.0923
97,0.003594,3,56116,162.2327
98,0.003660,3,56168,160.2537
99,0.003361,3,55750,161.5421
100,0.003367,3,57862,170.1126
