Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.002118,3.00,13711.00,147.8030
AVG,0.002929,4.27,17052.43,169.3423
MEDIAN,0.002683,3.00,14878.50,163.3620
MAX,0.007737,14.00,36869.00,274.4700
STDEV,0.001003,2.00,4252.89,19.9054

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.003589,6,22273,182.0607
2,0.002824,4,17172,165.0120
3,0.002818,4,16475,186.7682
4,0.002200,3,14273,152.9825
5,0.002257,3,14566,162.1374
6,0.002194,3,14130,161.6994
7,0.002242,3,14150,149.6939
8,0.004259,7,22981,197.4427
9,0.002846,4,16792,150.9980
10,0.003602,5,19426,192.7428
11,0.003446,5,18075,173.0929
12,0.002282,3,14534,155.4692
13,0.002686,4,16607,163.7640
14,0.002241,3,14187,153.7131
15,0.003271,5,19115,184.9601
16,0.002255,3,14589,159.4801
17,0.002864,4,16323,174.5558
18,0.005299,9,26990,207.4051
19,0.002339,3,13867,155.0886
20,0.003260,5,18786,158.6621
21,0.002236,3,14245,159.6782
22,0.002255,3,14715,161.2105
23,0.002149,3,13992,161.0338
24,0.002850,4,16294,159.2193
25,0.002847,4,16657,192.3595
26,0.002241,3,14393,152.6781
27,0.003252,5,18365,184.3200
28,0.007737,14,36869,274.4700
29,0.002771,4,17352,160.6605
30,0.002198,3,14156,160.1926
31,0.002673,4,16571,170.0400
32,0.002342,3,14731,165.5042
33,0.002193,3,14788,151.3714
34,0.002845,4,16327,165.2703
35,0.004113,7,23215,173.9468
36,0.002165,3,14648,158.0684
37,0.003058,3,14280,147.8030
38,0.004220,7,23882,175.3803
39,0.002728,4,16269,165.1418
40,0.004880,8,24026,196.3957
41,0.004127,7,22273,179.1252
42,0.003858,6,20325,158.6801
43,0.002351,3,14403,163.8932
44,0.006215,11,31090,169.2516
45,0.002873,4,16088,176.4156
46,0.003262,5,18793,197.9838
47,0.003377,5,18504,195.7986
48,0.002331,3,14135,162.4256
49,0.002149,3,14029,163.6887
50,0.002705,4,16313,166.8217
51,0.002141,3,14443,151.0734
52,0.002418,3,14521,157.0813
53,0.002694,3,14463,153.9983
54,0.002240,3,14054,152.0663
55,0.002311,3,14074,154.7433
56,0.004114,6,20557,160.3643
57,0.003833,6,21095,180.7110
58,0.002180,3,14338,161.6028
59,0.002145,3,14256,157.0446
60,0.002356,3,14535,156.4561
61,0.003763,6,20996,177.2608
62,0.002177,3,14446,163.9608
63,0.002710,4,16190,165.7709
64,0.002326,3,14117,158.7506
65,0.002334,3,14679,156.5061
66,0.002233,3,14398,165.4718
67,0.003458,5,18061,195.6894
68,0.002751,4,16715,174.6557
69,0.002372,3,13912,161.7781
70,0.005924,10,30098,198.0284
71,0.002309,3,14293,154.1344
72,0.002477,3,14595,158.9130
73,0.002530,3,14636,154.4655
74,0.002118,3,14502,159.4091
75,0.005095,9,27901,257.4182
76,0.002789,4,16022,182.1994
77,0.002226,3,14427,161.2215
78,0.002913,4,16412,165.9604
79,0.002238,3,14580,152.8585
80,0.002271,3,14969,156.1539
81,0.002726,4,16887,176.2427
82,0.002699,4,15951,178.7214
83,0.002816,4,16348,153.0721
84,0.002430,3,14431,159.6705
85,0.002258,3,14519,154.5881
86,0.002157,3,14321,165.7541
87,0.002680,3,13843,164.1898
88,0.002136,3,14519,163.0354
89,0.004258,7,22722,171.6685
90,0.002797,4,16878,206.5450
91,0.002729,4,16922,179.3436
92,0.002382,3,13711,149.9345
93,0.005205,9,25840,210.2781
94,0.002242,3,13758,170.3361
95,0.002834,4,16089,162.8125
96,0.004391,7,22610,172.2523
97,0.002232,3,14241,154.3140
98,0.002134,3,13914,154.8543
99,0.002456,3,13983,164.9488
100,0.002157,3,14432,159.3652
