Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,86.00%,86/100,-,-
MIN,0.005789,6.00,109727.00,160.2110
AVG,0.020940,20.50,275556.37,217.8031
MEDIAN,0.019852,20.00,277016.00,213.8535
MAX,0.041056,37.00,477546.00,285.1182
STDEV,0.009056,7.77,93557.62,29.6224

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.037478,34,469464,inf
2,0.033230,31,386488,223.4542
3,0.023034,23,309750,174.3967
4,0.014296,15,214373,189.1551
5,0.019133,20,265845,273.5371
6,0.026791,26,337458,267.3502
7,0.037071,34,419385,243.3643
8,0.021494,21,277270,212.2078
9,0.043792,39,475299,inf
10,0.009327,10,147715,192.8035
11,0.032821,30,410988,256.5510
12,0.031354,29,381926,237.3433
13,0.041978,36,469436,inf
14,0.016213,17,228109,211.8235
15,0.038935,35,469159,inf
16,0.024331,24,309327,227.3143
17,0.018241,19,256254,199.4781
18,0.011334,12,172463,205.9552
19,0.012365,13,178528,188.3752
20,0.012185,13,182480,192.3483
21,0.029887,28,366183,228.5755
22,0.037300,34,452023,215.4992
23,0.014467,15,214371,166.6762
24,0.034056,31,415100,221.1909
25,0.021633,22,292361,222.0935
26,0.023537,23,313815,236.2116
27,0.021102,21,311159,203.4446
28,0.042580,38,474855,inf
29,0.040721,36,468344,inf
30,0.025870,25,340855,208.2221
31,0.030539,29,375207,238.0856
32,0.012309,13,198367,193.3240
33,0.012136,13,192984,196.3026
34,0.032667,30,417409,199.4222
35,0.010374,11,166301,192.4735
36,0.033589,31,408885,246.1611
37,0.010250,11,162395,209.2231
38,0.031228,29,398629,186.0125
39,0.020528,20,277065,205.8007
40,0.008592,9,132054,162.1731
41,0.039370,35,468418,inf
42,0.022034,22,287648,249.5244
43,0.016072,17,226090,233.2349
44,0.038789,34,474330,inf
45,0.025511,25,321388,255.0913
46,0.011975,13,164115,201.3393
47,0.041056,37,471430,210.3953
48,0.009429,10,152927,189.4286
49,0.008595,9,143142,172.8406
50,0.015411,16,212990,187.4468
51,0.049625,42,476327,inf
52,0.008481,9,146657,210.1926
53,0.012281,13,186436,187.5603
54,0.024567,24,312991,235.2402
55,0.041389,37,473762,inf
56,0.008492,9,139412,226.6287
57,0.026448,26,308351,228.7206
58,0.022610,23,280691,229.3446
59,0.020295,21,278777,215.5966
60,0.014508,15,210433,206.4671
61,0.012495,13,195744,186.5523
62,0.041954,38,475313,inf
63,0.017307,18,244416,233.3324
64,0.031737,30,368048,244.7320
65,0.018644,19,278056,285.1182
66,0.023088,23,306235,254.5892
67,0.009233,10,139597,224.6676
68,0.005789,6,109727,160.2110
69,0.006884,7,118118,164.8143
70,0.029957,29,335106,247.1628
71,0.013551,14,198951,246.1438
72,0.019632,20,275361,201.9953
73,0.038898,35,465174,276.7835
74,0.020072,20,290981,243.0434
75,0.016439,17,248802,211.5035
76,0.018248,19,267595,179.4399
77,0.029586,28,355130,265.3661
78,0.024191,24,320983,262.8160
79,0.019495,20,275761,240.7470
80,0.033245,31,378615,262.7713
81,0.026837,26,325313,203.9565
82,0.041483,37,476628,inf
83,0.014034,15,188763,208.0930
84,0.026042,25,334916,226.1237
85,0.040437,36,452449,226.0967
86,0.018267,19,247431,180.6402
87,0.015852,17,225469,250.3101
88,0.021849,22,288201,253.8618
89,0.020287,21,276967,264.9218
90,0.017089,18,234839,215.7961
91,0.013226,14,187262,203.3894
92,0.008556,9,131478,202.4087
93,0.034421,32,410491,182.5671
94,0.039950,36,477546,269.5140
95,0.039778,35,477189,inf
96,0.016318,17,241061,202.9919
97,0.042287,38,475482,inf
98,0.027838,20,290155,225.2633
99,0.012269,13,187620,181.2408
100,0.018057,19,268487,176.7042
