Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.002294,3.00,27341.00,150.0228
AVG,0.002790,3.55,30720.18,165.7965
MEDIAN,0.002529,3.00,28606.50,161.3065
MAX,0.005875,8.00,50237.00,217.4281
STDEV,0.000645,1.04,4478.55,14.7167

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.002408,3,28701,155.3528
2,0.002421,3,29357,153.3164
3,0.003867,5,36116,184.8258
4,0.002441,3,27945,166.3347
5,0.003606,5,37491,180.0659
6,0.004454,6,39592,217.4281
7,0.002390,3,28378,161.5660
8,0.003766,5,38041,191.4143
9,0.002854,4,33799,172.2853
10,0.002685,3,28922,162.4324
11,0.002544,3,27817,161.2468
12,0.002484,3,28738,156.6631
13,0.002613,3,28240,150.8356
14,0.002490,3,28291,158.1521
15,0.002529,3,28601,154.4402
16,0.002578,3,28682,151.5100
17,0.003125,4,32787,173.8360
18,0.002945,4,32626,165.9292
19,0.002474,3,28069,155.5290
20,0.005875,8,50237,161.3194
21,0.002568,3,28453,152.7042
22,0.002340,3,28757,156.2213
23,0.002656,3,29105,154.1425
24,0.002721,3,28397,158.8061
25,0.002927,4,33138,168.7001
26,0.002346,3,29100,163.9549
27,0.002372,3,27735,150.7768
28,0.002430,3,29364,159.5023
29,0.003211,4,33373,170.6914
30,0.004304,6,41205,156.6996
31,0.003519,5,36127,206.9444
32,0.002394,3,28559,155.1687
33,0.002294,3,28926,154.8820
34,0.003433,5,35818,212.7059
35,0.002430,3,27469,150.0228
36,0.004128,6,43108,214.5800
37,0.002970,4,32562,174.3159
38,0.003024,4,33488,161.4239
39,0.002394,3,27984,154.5593
40,0.003042,4,32008,154.3190
41,0.002488,3,29021,157.9607
42,0.002498,3,28400,158.5534
43,0.002329,3,28544,157.1690
44,0.002822,4,32850,185.1285
45,0.002431,3,28285,153.5592
46,0.003565,5,37978,191.1128
47,0.002471,3,28211,169.9262
48,0.004276,6,40853,182.6438
49,0.002552,3,28446,158.1467
50,0.002367,3,28998,160.6321
51,0.002691,3,28551,159.3007
52,0.002369,3,28481,153.0112
53,0.002413,3,27693,150.8172
54,0.002372,3,27341,163.1690
55,0.002305,3,28888,154.2116
56,0.002519,3,27831,161.3649
57,0.002384,3,27721,162.0443
58,0.002379,3,28346,157.4147
59,0.002527,3,28157,162.9080
60,0.002399,3,27786,159.8899
61,0.002370,3,27582,171.4133
62,0.002505,3,28299,154.9287
63,0.003005,4,31800,188.7575
64,0.002343,3,28145,164.0726
65,0.002316,3,28630,176.9643
66,0.002376,3,28063,158.0462
67,0.002371,3,28137,161.4695
68,0.002900,4,32326,191.1355
69,0.002622,3,28519,162.0490
70,0.003071,4,32987,168.7157
71,0.002352,3,28185,155.4940
72,0.002556,3,28823,158.5818
73,0.003020,4,32459,170.8995
74,0.002395,3,29337,163.7676
75,0.002344,3,28255,161.2936
76,0.002620,3,27675,165.9593
77,0.002390,3,28533,157.9200
78,0.002556,3,28446,157.4482
79,0.002447,3,28777,158.3816
80,0.002904,3,28225,161.9168
81,0.002530,3,29030,158.6418
82,0.002572,3,28000,163.5170
83,0.002724,3,28472,151.2882
84,0.002388,3,28062,158.1332
85,0.002968,4,33335,178.5272
86,0.002667,3,28354,161.4877
87,0.005471,8,48793,195.9566
88,0.003065,4,33882,199.6608
89,0.002481,3,27608,166.2408
90,0.002433,3,28783,162.8560
91,0.002371,3,27977,153.9604
92,0.002604,3,28612,159.1418
93,0.002391,3,27412,159.5403
94,0.002552,3,27712,157.4206
95,0.004248,6,40272,160.4891
96,0.002505,3,28165,165.4321
97,0.002931,4,32015,164.7785
98,0.002425,3,28060,166.2545
99,0.002469,3,27990,161.2700
100,0.003526,5,36794,201.2661
