Metric,Runtime_s,Iterations,Tree_Size,Cost
SUCCESS_RATE,100.00%,100/100,-,-
MIN,0.001440,3.00,6876.00,1.4943
AVG,0.002529,5.80,12989.04,1.8928
MEDIAN,0.002274,5.00,11621.50,1.8323
MAX,0.006380,17.00,35022.00,2.9283
STDEV,0.000865,2.23,4492.01,0.2639

Run_ID,Runtime_s,Iterations,Tree_Size,Cost
1,0.003028,6,13265,2.1810
2,0.001904,4,9559,1.5630
3,0.002680,5,11575,1.8603
4,0.003000,7,14960,2.3008
5,0.003029,8,17069,1.7179
6,0.002648,7,15433,1.9352
7,0.001702,4,9197,1.6082
8,0.006380,17,35022,2.4346
9,0.001703,4,9022,1.6362
10,0.002101,5,11728,1.8658
11,0.002136,5,11554,1.8666
12,0.002802,7,15084,1.8068
13,0.001768,4,9401,1.5860
14,0.001994,5,10951,1.8487
15,0.001762,4,9145,1.8004
16,0.004533,10,21004,2.1754
17,0.002783,7,15830,1.8045
18,0.002973,7,15486,2.1008
19,0.001535,3,6876,1.6134
20,0.001528,3,7305,1.5939
21,0.002039,5,11398,1.9712
22,0.002312,5,11381,1.7174
23,0.003219,8,17611,1.7488
24,0.002233,6,12953,2.1832
25,0.002063,5,11629,2.2186
26,0.002219,5,11404,1.9229
27,0.003226,5,11309,1.8225
28,0.002859,8,17350,2.0672
29,0.003352,9,19220,2.1568
30,0.002043,5,11058,1.9251
31,0.001798,4,9202,1.5602
32,0.003049,5,11862,1.7612
33,0.002027,5,11614,2.4475
34,0.002441,6,13144,1.8433
35,0.002976,8,17482,2.9283
36,0.002046,5,11665,1.7088
37,0.001735,4,9065,1.7623
38,0.001525,3,7226,1.4943
39,0.001608,3,7248,1.6280
40,0.003716,9,19706,2.3204
41,0.001935,4,9752,1.7329
42,0.001858,4,9243,1.6448
43,0.002011,4,9113,1.8000
44,0.003674,8,17685,1.9165
45,0.002255,6,13328,2.3090
46,0.002393,6,12995,2.0595
47,0.003729,8,17313,2.3121
48,0.001567,3,7221,1.6033
49,0.002347,6,13355,2.0616
50,0.002289,6,13309,1.6972
51,0.003245,9,19684,2.0951
52,0.001461,3,7095,1.5263
53,0.001952,4,9503,1.5635
54,0.002942,5,11551,1.7623
55,0.002992,8,17119,1.7282
56,0.001440,3,7307,1.6384
57,0.002774,6,13792,1.9368
58,0.001776,4,9312,1.8262
59,0.001839,4,9766,1.8895
60,0.002447,4,9238,1.7841
61,0.002836,7,15252,1.8628
62,0.002568,7,15485,2.0094
63,0.003015,8,17406,1.9281
64,0.003720,9,19662,2.1962
65,0.002952,8,17525,2.0087
66,0.001839,4,9522,1.9010
67,0.002588,6,13383,1.8162
68,0.003893,11,23691,2.3238
69,0.002007,4,9608,1.6576
70,0.002879,6,13593,1.9166
71,0.002697,6,13478,1.8385
72,0.002618,6,14239,1.7704
73,0.002684,6,13357,2.0306
74,0.002023,4,9275,1.6550
75,0.004139,12,25521,2.2812
76,0.002119,5,11380,2.1181
77,0.004791,10,21679,2.2224
78,0.002942,7,15284,1.9137
79,0.003323,6,13481,1.8878
80,0.001721,4,9559,1.5722
81,0.002008,5,11320,1.8651
82,0.001457,3,7078,1.5173
83,0.001686,4,9407,1.5796
84,0.004113,8,17314,2.7764
85,0.002118,5,11575,1.7917
86,0.001616,4,9391,1.6576
87,0.001980,5,11530,1.8025
88,0.002663,7,15281,2.0046
89,0.002073,5,11373,1.7822
90,0.003122,9,19809,2.0301
91,0.002121,4,9228,1.6528
92,0.002058,5,11443,1.7353
93,0.001836,4,9415,1.7038
94,0.003230,6,13572,1.7551
95,0.002621,7,14841,2.1657
96,0.002196,5,11348,1.7761
97,0.001727,4,9417,1.8163
98,0.002259,4,9682,1.6750
99,0.001831,4,9290,1.7809
100,0.005389,6,13536,2.1287
